amount,account_age_days,distance_from_home_km,transaction_velocity_1h,hour,is_international,has_chargeback_history,avg_ticket_30d,is_night_txn,channel_in_store,day_of_week,device_type_mobile,merchant_category_travel,device_type_desktop,channel_online,is_weekend,merchant_category_utilities,device_type_pos_terminal,merchant_category_gaming,merchant_category_groceries,is_fraud
136.87,1003.0,44.42,3.0,20.0,0.0,0.0,50.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
266.42,3294.0,9.79,2.0,7.0,0.0,0.0,289.17,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
54.86,472.0,16.1,3.0,3.0,0.0,0.0,79.69,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
313.96,3364.0,33.37,2.0,10.0,0.0,0.0,422.58,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
173.97,3118.0,20.41,2.0,9.0,0.0,0.0,146.74,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
263.61,2277.0,5.2,0.0,23.0,0.0,0.0,76.98,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
551.5,2116.0,56.75,5.0,8.0,0.0,0.0,120.73,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
215.0,2447.0,0.67,3.0,16.0,0.0,1.0,246.99,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
62.58,2470.0,36.81,5.0,7.0,0.0,0.0,281.19,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
228.16,69.0,7.4,3.0,15.0,0.0,0.0,230.51,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
221.88,2313.0,45.6,2.0,18.0,0.0,0.0,50.92,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
356.62,2058.0,4.43,1.0,15.0,1.0,0.0,459.37,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
212.71,965.0,28.9,3.0,15.0,0.0,1.0,145.56,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
534.94,1704.0,31.24,1.0,9.0,0.0,0.0,151.36,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
368.43,2580.0,17.59,0.0,17.0,0.0,0.0,369.85,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
216.68,495.0,5.41,2.0,16.0,0.0,0.0,504.31,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
196.71,2853.0,3.21,2.0,7.0,0.0,0.0,150.44,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75.89,1017.0,8.0,0.0,6.0,0.0,0.0,270.62,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
148.9,1435.0,26.83,2.0,1.0,0.0,0.0,126.36,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
41.96,1926.0,10.17,2.0,18.0,0.0,0.0,185.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
177.49,2885.0,15.67,1.0,0.0,0.0,0.0,134.08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.13,232.0,14.81,2.0,15.0,0.0,0.0,124.92,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
220.77,1986.0,14.94,3.0,9.0,0.0,0.0,528.71,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
69.45,800.0,1.13,1.0,17.0,0.0,0.0,297.68,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
269.89,243.0,6.68,1.0,2.0,0.0,0.0,283.32,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
207.04,833.0,4.45,3.0,3.0,0.0,0.0,174.11,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
126.91,3297.0,1.69,0.0,18.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
51.97,566.0,25.27,1.0,13.0,0.0,0.0,261.18,0.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
193.5,278.0,50.06,2.0,22.0,0.0,0.0,181.18,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
181.74,463.0,10.25,3.0,4.0,0.0,1.0,187.98,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
672.73,884.0,2.22,4.0,0.0,0.0,0.0,220.46,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
142.5,1018.0,0.94,1.0,7.0,1.0,0.0,312.14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
339.26,3175.0,4.75,1.0,4.0,0.0,0.0,262.7,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
107.76,620.0,7.85,1.0,19.0,0.0,0.0,435.02,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
81.6,193.0,7.98,3.0,13.0,0.0,0.0,70.73,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
288.19,168.0,9.05,2.0,10.0,0.0,0.0,103.72,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
135.39,446.0,27.22,2.0,23.0,1.0,0.0,194.42,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
189.37,563.0,10.74,0.0,1.0,0.0,0.0,513.38,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
14.03,349.0,39.15,1.0,19.0,0.0,0.0,297.65,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
112.43,1419.0,6.68,3.0,21.0,0.0,0.0,468.54,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
125.89,549.0,0.51,4.0,0.0,0.0,0.0,293.22,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
73.33,1928.0,23.16,2.0,2.0,0.0,0.0,166.69,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
147.63,265.0,2.43,2.0,4.0,0.0,0.0,53.23,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36.63,2492.0,17.37,1.0,11.0,0.0,0.0,163.76,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
220.78,2155.0,8.71,3.0,10.0,0.0,0.0,108.24,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
148.08,2086.0,0.68,2.0,11.0,0.0,0.0,88.78,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
139.58,3391.0,14.27,3.0,18.0,0.0,0.0,324.13,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
290.13,2024.0,17.13,3.0,9.0,0.0,0.0,43.78,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76.31,1331.0,14.16,3.0,23.0,1.0,0.0,167.02,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
549.4,587.0,6.18,3.0,0.0,0.0,0.0,37.06,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
74.11,762.0,20.94,2.0,4.0,0.0,0.0,331.74,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
373.95,3589.0,7.74,2.0,6.0,0.0,0.0,287.88,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
492.73,2230.0,7.37,1.0,2.0,0.0,0.0,111.67,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25.26,3134.0,0.68,0.0,3.0,0.0,0.0,111.63,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
101.3,614.0,3.76,4.0,2.0,0.0,1.0,176.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
54.18,1202.0,3.02,1.0,3.0,0.0,0.0,186.27,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
283.07,3183.0,7.56,2.0,9.0,1.0,0.0,169.62,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
114.17,1403.0,54.51,1.0,3.0,0.0,0.0,729.81,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
78.62,1204.0,31.02,2.0,11.0,0.0,0.0,540.55,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
165.44,2051.0,4.81,2.0,19.0,0.0,0.0,189.42,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
194.97,2562.0,12.68,2.0,11.0,0.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
446.76,3532.0,12.22,2.0,2.0,0.0,0.0,84.31,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
447.82,191.0,24.49,2.0,12.0,0.0,1.0,543.56,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
98.61,2849.0,3.08,2.0,7.0,0.0,0.0,29.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.11,1400.0,36.19,4.0,20.0,0.0,0.0,236.23,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
254.62,1173.0,4.11,5.0,13.0,0.0,0.0,666.37,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160.21,2147.0,16.82,2.0,6.0,1.0,0.0,25.46,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
471.8,1995.0,7.13,3.0,0.0,0.0,0.0,577.78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
482.54,1540.0,19.1,1.0,10.0,1.0,0.0,314.77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
266.74,254.0,18.21,4.0,12.0,0.0,0.0,282.33,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
214.93,2772.0,24.66,1.0,1.0,0.0,0.0,100.85,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
231.62,3424.0,1.2,0.0,11.0,0.0,0.0,316.58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
211.34,904.0,19.36,1.0,17.0,0.0,0.0,237.88,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
227.97,777.0,12.77,1.0,20.0,0.0,0.0,327.22,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
127.25,2787.0,1.25,0.0,17.0,0.0,0.0,91.59,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
115.6,2506.0,7.69,2.0,2.0,0.0,0.0,615.24,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
136.77,2496.0,22.79,1.0,6.0,0.0,0.0,149.91,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
644.1,1154.0,58.21,2.0,1.0,0.0,0.0,504.51,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
14.6,2267.0,17.64,1.0,13.0,0.0,0.0,38.41,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
114.96,1903.0,1.42,4.0,3.0,0.0,0.0,407.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
134.92,491.0,10.67,2.0,2.0,0.0,0.0,78.61,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
254.7,1503.0,19.08,1.0,11.0,0.0,0.0,106.67,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
109.13,803.0,15.55,1.0,16.0,0.0,0.0,284.76,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
503.15,3615.0,1.18,3.0,2.0,0.0,0.0,248.66,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
422.78,3390.0,60.95,4.0,4.0,0.0,1.0,306.35,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
521.96,2893.0,6.7,5.0,14.0,0.0,0.0,263.43,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
217.78,1623.0,14.28,1.0,13.0,0.0,0.0,192.79,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
476.29,292.0,6.92,1.0,19.0,0.0,0.0,719.61,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
98.45,3100.0,6.04,3.0,1.0,0.0,0.0,200.63,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.93,1045.0,10.38,1.0,13.0,0.0,1.0,17.55,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
27.17,54.0,35.76,1.0,11.0,0.0,0.0,264.24,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
280.71,410.0,20.05,5.0,8.0,0.0,0.0,200.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
276.97,2117.0,4.8,3.0,15.0,0.0,0.0,229.64,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
219.84,3510.0,2.35,1.0,10.0,0.0,0.0,160.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
157.75,898.0,6.73,0.0,22.0,1.0,0.0,380.35,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
349.74,809.0,21.17,2.0,5.0,0.0,0.0,421.83,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
462.54,670.0,7.56,2.0,18.0,0.0,0.0,199.76,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
664.61,2052.0,0.34,1.0,20.0,0.0,0.0,58.81,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
269.8,3473.0,13.26,3.0,22.0,0.0,0.0,142.1,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
183.21,2688.0,3.56,1.0,7.0,0.0,0.0,373.81,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
125.23,518.0,9.15,1.0,9.0,0.0,0.0,138.77,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
297.16,1814.0,1.74,3.0,20.0,0.0,0.0,358.04,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
97.8,3190.0,46.45,3.0,16.0,0.0,1.0,116.57,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
282.99,3039.0,32.79,2.0,23.0,1.0,0.0,65.63,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
100.86,663.0,1.5,2.0,8.0,1.0,0.0,904.33,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
189.44,1805.0,3.37,4.0,6.0,1.0,0.0,320.24,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
88.46,2435.0,14.55,2.0,16.0,0.0,0.0,134.92,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
134.5,2828.0,24.68,1.0,20.0,0.0,0.0,230.1,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
262.64,1671.0,64.45,4.0,22.0,0.0,0.0,168.57,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
382.62,2561.0,1.91,3.0,20.0,0.0,0.0,124.92,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
152.2,2573.0,6.62,2.0,23.0,0.0,0.0,368.84,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.04,705.0,0.33,1.0,14.0,0.0,1.0,120.37,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
32.8,2796.0,7.56,5.0,0.0,0.0,0.0,160.99,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34.11,2416.0,0.92,2.0,20.0,0.0,0.0,500.38,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
486.17,2212.0,7.2,3.0,6.0,0.0,0.0,415.49,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
928.35,2628.0,7.1,1.0,10.0,0.0,0.0,257.4,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
180.21,642.0,43.1,3.0,17.0,0.0,0.0,25.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36.48,1103.0,1.81,1.0,14.0,1.0,0.0,128.38,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
80.84,2926.0,13.56,0.0,15.0,0.0,0.0,170.54,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
72.43,2099.0,20.31,3.0,9.0,0.0,0.0,447.84,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
469.96,2704.0,0.78,1.0,6.0,1.0,0.0,50.34,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
138.11,1524.0,3.31,0.0,23.0,0.0,0.0,39.18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1370.08,681.0,7.38,1.0,16.0,0.0,0.0,71.76,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
70.42,2491.0,13.82,2.0,12.0,0.0,0.0,242.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
77.65,1603.0,6.09,1.0,7.0,1.0,0.0,273.2,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
137.48,292.0,18.35,4.0,5.0,0.0,0.0,373.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
125.05,2665.0,11.57,1.0,15.0,1.0,0.0,594.21,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
418.06,2732.0,4.53,2.0,16.0,0.0,1.0,49.27,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
204.41,1422.0,2.07,1.0,18.0,0.0,0.0,322.3,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
312.63,435.0,5.6,4.0,18.0,0.0,0.0,35.68,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
246.31,1740.0,0.14,2.0,12.0,0.0,0.0,216.11,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
246.09,1037.0,6.61,2.0,20.0,0.0,0.0,304.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
166.51,1311.0,1.81,2.0,14.0,0.0,0.0,227.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
440.49,507.0,1.43,4.0,0.0,0.0,1.0,49.91,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
376.74,1932.0,9.33,2.0,2.0,0.0,0.0,195.48,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
96.79,2893.0,3.46,2.0,17.0,1.0,0.0,154.13,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
140.54,2282.0,2.9,1.0,21.0,0.0,1.0,179.59,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
87.23,1791.0,1.87,2.0,12.0,0.0,1.0,315.34,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
212.18,126.0,37.39,4.0,22.0,1.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
265.06,2858.0,1.24,2.0,17.0,0.0,0.0,221.11,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
126.05,1355.0,2.04,0.0,19.0,0.0,0.0,341.42,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142.68,891.0,16.7,2.0,12.0,0.0,0.0,361.51,0.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
95.88,3519.0,2.71,2.0,16.0,0.0,0.0,123.86,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
79.35,1983.0,4.0,4.0,7.0,0.0,0.0,418.68,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
138.19,1817.0,21.5,0.0,22.0,0.0,0.0,83.79,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
170.15,1890.0,10.25,6.0,0.0,0.0,0.0,281.33,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
94.56,3416.0,0.34,3.0,0.0,0.0,0.0,449.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
74.35,2546.0,0.71,5.0,7.0,0.0,0.0,97.32,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
773.52,2922.0,1.25,1.0,5.0,0.0,0.0,181.18,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
130.85,1382.0,34.42,1.0,15.0,0.0,0.0,178.69,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
226.99,2462.0,31.0,0.0,17.0,0.0,0.0,188.34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
299.46,1139.0,27.2,2.0,0.0,0.0,0.0,214.24,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
246.08,2823.0,17.27,2.0,5.0,0.0,0.0,65.08,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
323.06,1105.0,25.15,1.0,22.0,0.0,0.0,370.27,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
214.1,310.0,7.91,0.0,15.0,0.0,0.0,291.93,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
44.87,2588.0,7.53,0.0,9.0,0.0,0.0,59.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
222.64,3361.0,12.01,5.0,9.0,0.0,0.0,255.35,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
151.32,2449.0,46.27,3.0,1.0,0.0,0.0,241.23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
90.97,775.0,46.44,2.0,10.0,0.0,0.0,39.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
626.23,1094.0,5.8,5.0,21.0,0.0,0.0,113.45,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
32.21,623.0,9.48,2.0,13.0,0.0,0.0,233.92,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
274.69,902.0,2.66,3.0,4.0,0.0,0.0,211.56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
263.49,2235.0,1.69,2.0,23.0,0.0,0.0,268.26,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
525.57,2004.0,25.5,2.0,1.0,0.0,0.0,18.31,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
241.36,284.0,4.52,1.0,0.0,0.0,0.0,299.26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
120.76,877.0,6.95,1.0,1.0,0.0,0.0,140.61,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
29.57,986.0,20.76,2.0,2.0,0.0,0.0,115.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
