transaction_id,customer_id,amount,hour,day_of_week,merchant_category,device_type,channel,distance_from_home_km,transaction_velocity_1h,account_age_days,avg_ticket_30d,is_international,has_chargeback_history,is_weekend,is_night_txn,is_fraud
TXN-00019894,31696,189.15,17,4,gaming,pos_terminal,online,14.85,1,1844,172.48,0,0,0,0,0
TXN-00019895,11694,283.98,11,5,groceries,mobile,online,6.71,4,1340,306.44,0,0,1,0,0
TXN-00019896,66856,431.48,14,5,fashion,pos_terminal,online,0.33,4,499,236.87,1,0,1,0,1
TXN-00019897,27992,40.69,8,1,food_delivery,desktop,online,8.59,3,1174,334.78,1,0,0,0,1
TXN-00019898,59397,28.4,10,2,food_delivery,mobile,in_store,3.97,3,3638,115.38,1,0,0,0,0
TXN-00019899,97319,46.24,1,5,gaming,mobile,in_store,33.47,2,1973,208.82,0,0,1,1,0
TXN-00019900,10400,93.12,20,0,healthcare,desktop,online,8.64,2,715,215.89,0,0,0,0,1
TXN-00019901,61947,444.36,8,2,groceries,mobile,in_store,55.03,2,3154,324.27,0,0,0,0,0
TXN-00019902,99489,664.79,4,3,electronics,desktop,in_store,13.13,6,1635,310.52,0,0,0,1,1
TXN-00019903,40086,199.51,1,2,gaming,mobile,in_store,14.39,4,1345,312.97,0,1,0,1,0
TXN-00019904,83288,151.79,21,0,gaming,mobile,online,14.31,1,2451,126.27,0,0,0,0,0
TXN-00019905,84529,273.94,17,4,utilities,mobile,in_store,2.79,1,3232,547.2,0,1,0,0,0
TXN-00019906,53781,119.44,14,1,gaming,mobile,online,1.82,3,3598,548.61,0,0,0,0,0
TXN-00019907,37617,262.92,12,0,groceries,pos_terminal,online,9.04,1,676,253.5,0,1,0,0,0
TXN-00019908,71230,432.68,22,4,food_delivery,mobile,atm,13.35,1,615,78.1,0,1,0,0,0
TXN-00019909,65750,275.67,17,0,food_delivery,mobile,online,26.56,2,3047,121.05,0,0,0,0,0
TXN-00019910,52893,83.16,22,1,gaming,pos_terminal,online,18.33,4,3110,207.21,0,0,0,0,0
TXN-00019911,27345,194.28,12,6,electronics,desktop,atm,14.69,2,1608,333.71,0,0,1,0,1
TXN-00019912,77012,716.29,2,0,utilities,mobile,in_store,9.19,4,995,100.39,0,0,0,1,1
TXN-00019913,29024,297.92,6,0,utilities,mobile,in_store,0.62,1,821,249.79,0,0,0,0,0
TXN-00019914,22089,141.39,8,2,utilities,pos_terminal,online,29.12,4,2303,103.12,0,1,0,0,0
TXN-00019915,16049,116.7,21,1,fashion,mobile,online,5.63,2,2559,112.66,0,0,0,0,0
TXN-00019916,50171,137.96,15,3,food_delivery,mobile,online,8.06,2,465,251.52,0,0,0,0,0
TXN-00019917,20808,360.99,4,1,utilities,mobile,online,0.71,1,392,470.28,0,0,0,1,0
TXN-00019918,40198,248.06,3,3,electronics,mobile,online,4.43,1,1318,140.92,1,0,0,1,0
TXN-00019919,31761,90.52,10,0,electronics,pos_terminal,online,1.96,1,3150,225.74,0,0,0,0,0
TXN-00019920,51368,416.02,13,2,groceries,pos_terminal,online,4.42,2,438,173.53,0,0,0,0,0
TXN-00019921,79985,701.9,10,1,fuel,mobile,in_store,30.03,3,383,312.03,0,0,0,0,1
TXN-00019922,50542,257.37,8,5,gaming,mobile,online,17.33,2,1038,286.46,0,0,1,0,0
TXN-00019923,60138,469.88,14,1,groceries,mobile,online,13.29,1,682,141.99,0,0,0,0,0
TXN-00019924,22878,79.64,23,1,cash_withdrawal,tablet,in_store,18.22,0,2772,169.3,0,0,0,1,0
TXN-00019925,20175,184.51,21,5,fuel,mobile,in_store,16.03,2,3630,377.51,0,0,1,0,0
TXN-00019926,97882,71.48,4,5,electronics,pos_terminal,online,5.75,3,313,104.98,0,0,1,1,1
TXN-00019927,65796,371.57,18,2,electronics,mobile,in_store,1.65,1,712,412.48,0,0,0,0,1
TXN-00019928,11394,212.12,2,1,groceries,desktop,in_store,26.26,6,2872,303.77,0,0,0,1,0
TXN-00019929,60862,28.45,1,6,utilities,tablet,online,21.61,4,3336,594.65,0,1,1,1,0
TXN-00019930,10906,80.89,10,0,food_delivery,desktop,in_store,26.92,1,3472,217.98,1,0,0,0,0
TXN-00019931,16946,193.39,6,6,gaming,pos_terminal,in_store,11.77,4,1175,87.19,0,0,1,0,0
TXN-00019932,43609,46.96,5,2,gaming,mobile,in_store,4.49,2,1204,65.79,0,0,0,1,0
TXN-00019933,69080,85.58,14,2,healthcare,desktop,online,5.35,2,3053,460.86,0,0,0,0,0
TXN-00019934,65833,444.8,19,6,fuel,tablet,atm,1.99,3,3332,119.81,0,0,1,0,0
TXN-00019935,81188,112.82,12,6,gaming,tablet,online,10.32,2,604,262.56,1,1,1,0,1
TXN-00019936,26168,254.98,0,5,groceries,mobile,online,19.04,2,1561,272.5,0,1,1,1,0
TXN-00019937,27249,401.1,23,0,gaming,desktop,in_store,9.0,1,3005,159.06,0,0,0,1,0
TXN-00019938,57986,352.47,15,4,food_delivery,pos_terminal,in_store,5.74,2,3265,318.79,0,0,0,0,0
TXN-00019939,88182,582.98,10,5,groceries,pos_terminal,online,0.75,4,3646,115.65,0,0,1,0,0
TXN-00019940,75048,422.47,9,0,travel,pos_terminal,in_store,6.91,1,86,211.85,0,0,0,0,0
TXN-00019941,70235,248.45,18,6,fashion,pos_terminal,in_store,7.04,2,155,156.68,0,0,1,0,1
TXN-00019942,18465,53.7,22,1,travel,pos_terminal,online,16.96,0,879,146.87,0,0,0,0,0
TXN-00019943,89019,200.55,1,3,utilities,mobile,online,7.01,1,1998,174.32,1,0,0,1,0
TXN-00019944,98597,354.58,21,4,groceries,mobile,in_store,14.97,2,2717,107.45,0,0,0,0,0
TXN-00019945,62405,98.94,10,2,fashion,pos_terminal,in_store,11.43,3,2636,284.78,0,0,0,0,0
TXN-00019946,40302,449.23,19,4,food_delivery,tablet,online,6.33,1,1990,120.25,0,1,0,0,0
TXN-00019947,69628,212.47,0,2,utilities,pos_terminal,in_store,0.85,0,1777,159.35,1,0,0,1,0
TXN-00019948,67816,353.24,10,2,utilities,mobile,online,18.3,0,807,129.33,0,0,0,0,0
TXN-00019949,93618,351.58,13,0,groceries,tablet,in_store,16.52,0,2912,144.2,0,0,0,0,0
TXN-00019950,19964,363.41,10,6,groceries,desktop,in_store,1.2,1,1579,82.59,0,0,1,0,0
TXN-00019951,56371,143.96,1,1,fashion,mobile,in_store,3.55,0,3037,399.46,1,0,0,1,0
TXN-00019952,73853,588.33,0,6,fuel,desktop,in_store,2.55,3,1887,21.88,0,0,1,1,0
TXN-00019953,41409,507.85,20,1,groceries,mobile,online,18.79,6,2866,33.7,0,0,0,0,0
TXN-00019954,85640,232.49,22,1,electronics,desktop,online,19.04,2,115,268.97,0,0,0,0,0
TXN-00019955,15825,76.2,16,2,gaming,mobile,atm,6.49,3,1446,127.12,0,0,0,0,0
TXN-00019956,19475,149.04,23,1,fuel,mobile,in_store,1.3,1,2588,252.5,0,1,0,1,0
TXN-00019957,81174,143.58,21,5,food_delivery,mobile,in_store,29.18,1,907,474.88,1,0,1,0,0
TXN-00019958,21327,50.11,5,6,utilities,pos_terminal,online,35.35,3,3214,258.33,1,0,1,1,0
TXN-00019959,47664,120.32,13,4,food_delivery,pos_terminal,in_store,42.33,4,2374,349.07,0,0,0,0,0
TXN-00019960,35293,2.08,11,5,food_delivery,tablet,online,3.13,1,1264,153.33,1,0,1,0,0
TXN-00019961,71931,308.93,22,6,fashion,mobile,online,14.48,3,1032,66.21,0,1,1,0,0
TXN-00019962,11074,185.2,13,1,fashion,mobile,online,11.83,5,3375,464.36,0,0,0,0,0
TXN-00019963,42118,367.46,3,6,groceries,mobile,atm,15.65,4,3540,314.45,0,0,1,1,0
TXN-00019964,98743,165.52,12,6,groceries,mobile,online,7.84,4,3492,585.96,1,0,1,0,0
TXN-00019965,43195,47.02,12,6,fuel,mobile,in_store,23.69,3,1804,417.28,0,0,1,0,1
TXN-00019966,63853,73.15,11,4,gaming,desktop,online,44.09,4,1237,213.16,0,0,0,0,1
TXN-00019967,98924,205.16,8,6,groceries,mobile,in_store,3.34,2,1221,192.65,0,0,1,0,0
TXN-00019968,64682,203.78,14,3,groceries,mobile,online,13.87,3,1276,236.75,0,0,0,0,0
TXN-00019969,77947,119.68,9,5,healthcare,desktop,in_store,2.4,1,2486,219.28,0,0,1,0,0
TXN-00019970,96305,115.47,18,5,utilities,mobile,in_store,7.89,4,2741,332.79,0,0,1,0,0
TXN-00019971,65547,380.71,7,6,food_delivery,mobile,in_store,2.16,1,1890,123.5,0,0,1,0,0
TXN-00019972,84881,32.93,9,1,fuel,mobile,in_store,14.71,1,3134,300.38,0,0,0,0,0
TXN-00019973,55741,268.87,2,0,travel,mobile,online,23.48,2,938,168.93,0,1,0,1,0
TXN-00019974,83281,169.31,1,2,fuel,desktop,online,3.05,3,664,265.56,0,0,0,1,0
TXN-00019975,67777,379.85,9,5,gaming,pos_terminal,in_store,7.88,2,2574,111.36,0,0,1,0,0
TXN-00019976,40554,742.09,6,2,electronics,mobile,in_store,18.9,3,698,139.02,0,0,0,0,0
TXN-00019977,60240,63.92,17,2,groceries,desktop,in_store,3.34,3,2849,94.49,0,0,0,0,0
TXN-00019978,40137,335.71,2,2,groceries,pos_terminal,online,20.61,3,1337,84.97,0,0,0,1,1
TXN-00019979,45736,324.01,5,4,groceries,pos_terminal,online,4.32,2,1645,405.47,0,0,0,1,0
TXN-00019980,36256,104.02,14,0,food_delivery,mobile,online,5.64,1,1806,107.13,0,0,0,0,0
TXN-00019981,54198,140.17,0,5,groceries,tablet,atm,22.28,1,1511,123.26,0,0,1,1,0
TXN-00019982,41202,179.6,12,2,food_delivery,mobile,online,4.59,0,3473,477.14,0,0,0,0,0
TXN-00019983,66341,314.38,15,4,fuel,mobile,in_store,29.31,3,3580,206.49,0,0,0,0,1
TXN-00019984,43255,224.91,3,1,utilities,pos_terminal,online,0.33,2,1141,129.47,0,0,0,1,0
TXN-00019985,54189,524.89,4,6,cash_withdrawal,pos_terminal,online,22.34,2,3432,473.17,1,1,1,1,1
TXN-00019986,22600,95.28,8,4,utilities,pos_terminal,online,8.0,2,1983,491.07,0,0,0,0,0
TXN-00019987,44792,200.49,1,1,food_delivery,mobile,online,12.56,3,3641,70.07,0,0,0,1,0
TXN-00019988,42034,261.54,21,6,travel,mobile,online,3.46,2,2882,265.03,0,0,1,0,0
TXN-00019989,96494,161.32,15,3,cash_withdrawal,mobile,online,22.24,3,1765,190.08,0,0,0,0,0
TXN-00019990,50206,82.66,20,5,gaming,mobile,online,16.37,5,3113,154.75,0,0,1,0,0
TXN-00019991,11937,456.27,8,5,electronics,pos_terminal,online,6.82,2,2443,341.1,0,0,1,0,0
TXN-00019992,37840,253.62,14,3,utilities,tablet,online,22.25,2,2132,342.43,0,1,0,0,0
TXN-00019993,75647,32.95,10,2,utilities,pos_terminal,in_store,9.97,0,451,70.64,0,0,0,0,0
TXN-00019994,24881,125.03,0,3,food_delivery,pos_terminal,in_store,13.54,2,1743,168.2,1,0,0,1,0
TXN-00019995,24668,100.27,9,5,food_delivery,desktop,in_store,21.32,2,334,112.41,0,0,1,0,0
TXN-00019996,43606,610.99,18,4,healthcare,tablet,online,10.98,0,639,183.08,0,0,0,0,1
TXN-00019997,42109,171.94,2,0,electronics,pos_terminal,online,1.51,1,704,352.32,0,0,0,1,0
TXN-00019998,53281,539.88,1,6,healthcare,mobile,in_store,5.43,3,3366,559.41,0,0,1,1,0
TXN-00019999,13074,294.4,0,3,utilities,mobile,atm,3.81,0,2726,87.34,0,0,0,1,0
TXN-00020000,74864,282.42,21,6,groceries,mobile,online,21.87,1,1479,136.14,0,0,1,0,0
TXN-00020001,29256,121.06,11,0,groceries,desktop,online,6.35,1,2961,305.23,0,0,0,0,0
TXN-00020002,74010,170.07,13,4,groceries,mobile,in_store,5.47,5,2398,134.19,0,0,0,0,0
TXN-00020003,60811,61.29,15,0,healthcare,mobile,in_store,6.41,2,1360,315.01,1,0,0,0,0
TXN-00020004,28242,414.48,6,3,fashion,desktop,in_store,8.46,3,1919,323.73,0,0,0,0,0
TXN-00020005,52257,417.27,13,5,travel,pos_terminal,in_store,35.4,7,3637,154.06,0,0,1,0,1
TXN-00020006,13298,282.5,2,1,food_delivery,mobile,online,0.93,1,355,180.62,0,0,0,1,0
TXN-00020007,73161,223.91,5,0,electronics,pos_terminal,atm,29.55,1,1975,508.07,0,0,0,1,0
TXN-00020008,37341,189.54,17,1,fuel,mobile,in_store,5.63,1,1265,135.34,0,0,0,0,0
TXN-00020009,44512,608.1,19,1,electronics,mobile,in_store,16.36,1,2946,472.93,0,0,0,0,0
TXN-00020010,24142,461.59,3,0,groceries,desktop,in_store,1.74,1,400,246.37,0,0,0,1,0
TXN-00020011,42848,254.63,6,6,food_delivery,desktop,in_store,4.94,2,470,76.5,0,0,1,0,0
TXN-00020012,45620,142.35,11,2,groceries,mobile,in_store,3.37,5,1767,148.3,0,0,0,0,0
TXN-00020013,30245,130.99,15,4,healthcare,mobile,online,0.65,2,2068,401.24,0,0,0,0,0
TXN-00020014,98140,576.09,0,0,fashion,mobile,online,34.53,0,103,79.51,0,0,0,1,1
TXN-00020015,35182,108.34,15,5,fashion,desktop,in_store,12.82,0,3140,130.48,1,0,1,0,0
TXN-00020016,26296,200.19,21,4,electronics,mobile,online,2.88,1,3149,287.35,0,0,0,0,0
TXN-00020017,59338,322.44,20,3,food_delivery,tablet,in_store,25.45,1,2464,83.62,0,0,0,0,0
TXN-00020018,38698,391.98,18,1,travel,desktop,in_store,33.81,2,3316,169.39,0,0,0,0,0
TXN-00020019,50856,270.64,14,3,healthcare,mobile,online,35.86,5,1978,114.54,0,0,0,0,0
TXN-00020020,75259,229.85,3,5,fashion,mobile,in_store,11.9,7,2067,223.23,0,0,1,1,0
TXN-00020021,17040,219.03,14,4,healthcare,desktop,online,19.15,3,2586,230.18,0,0,0,0,0
TXN-00020022,55825,181.45,15,2,groceries,tablet,online,60.45,4,1916,198.85,0,0,0,0,0
TXN-00020023,11951,83.4,5,0,food_delivery,desktop,online,12.21,4,1905,71.03,0,0,0,1,0
TXN-00020024,13953,359.05,11,6,gaming,mobile,in_store,4.0,5,2506,590.16,0,0,1,0,0
TXN-00020025,18326,145.12,12,6,food_delivery,desktop,in_store,19.87,2,1107,195.52,1,0,1,0,0
TXN-00020026,24551,69.57,2,0,electronics,pos_terminal,in_store,13.37,4,276,64.2,0,0,0,1,1
TXN-00020027,41449,91.18,4,1,fashion,mobile,online,11.75,3,107,29.99,0,0,0,1,0
TXN-00020028,94171,252.55,11,0,cash_withdrawal,tablet,in_store,34.79,1,2687,191.75,0,0,0,0,0
TXN-00020029,91557,346.12,20,6,groceries,mobile,in_store,16.14,0,581,149.1,0,0,1,0,0
TXN-00020030,19284,246.02,8,5,food_delivery,mobile,online,12.16,2,2792,304.58,0,0,1,0,0
TXN-00020031,99204,195.04,20,3,groceries,mobile,in_store,24.07,2,3375,176.35,0,0,0,0,0
TXN-00020032,67157,208.38,5,4,groceries,tablet,in_store,6.41,2,3219,483.62,0,0,0,1,0
TXN-00020033,59832,111.37,4,2,groceries,desktop,in_store,0.45,3,3595,14.88,0,0,0,1,0
TXN-00020034,81308,422.45,22,0,groceries,mobile,in_store,3.07,4,68,61.86,0,0,0,0,0
TXN-00020035,53599,92.73,11,6,travel,desktop,online,1.58,1,359,316.91,0,0,1,0,0
TXN-00020036,33889,276.09,5,6,food_delivery,mobile,in_store,3.48,2,1050,154.31,0,0,1,1,0
TXN-00020037,57668,402.84,17,1,healthcare,mobile,in_store,7.81,0,2225,47.18,1,0,0,0,0
TXN-00020038,75256,259.0,15,4,healthcare,desktop,online,7.87,0,1558,190.89,0,1,0,0,0
TXN-00020039,71441,328.43,2,6,groceries,desktop,in_store,2.16,0,3347,412.02,0,0,1,1,0
TXN-00020040,25290,120.34,23,3,groceries,mobile,online,3.19,3,1534,78.36,0,0,0,1,0
TXN-00020041,94431,269.53,2,0,fuel,desktop,in_store,38.7,2,2361,137.82,0,1,0,1,0
TXN-00020042,35627,386.24,0,5,food_delivery,desktop,in_store,8.47,5,817,328.13,0,0,1,1,1
TXN-00020043,83796,360.88,20,3,food_delivery,mobile,in_store,5.26,3,1961,125.56,0,0,0,0,0
TXN-00020044,38063,389.29,3,4,electronics,desktop,atm,13.9,1,1348,20.74,0,0,0,1,0
TXN-00020045,15706,172.46,11,4,fuel,mobile,online,15.17,2,2667,415.24,0,0,0,0,0
TXN-00020046,99678,438.24,16,0,fuel,mobile,in_store,1.01,5,2650,269.44,0,0,0,0,0
TXN-00020047,62989,238.11,17,5,fuel,mobile,online,4.29,6,3382,109.25,0,1,1,0,0
TXN-00020048,29311,165.27,13,6,fashion,mobile,in_store,20.98,0,969,221.0,0,0,1,0,0
TXN-00020049,10029,582.51,4,1,fashion,mobile,online,24.25,1,982,95.27,0,0,0,1,0
TXN-00020050,21628,34.2,19,5,groceries,mobile,online,2.98,5,3523,124.37,0,0,1,0,0
TXN-00020051,25289,225.02,15,4,electronics,mobile,online,,6,62,304.87,0,0,0,0,1
TXN-00020052,93311,126.43,11,4,travel,desktop,in_store,10.01,3,393,53.98,0,0,0,0,0
TXN-00020053,25930,359.39,14,4,food_delivery,tablet,in_store,13.2,6,211,88.95,0,0,0,0,1
TXN-00020054,24573,118.09,21,3,groceries,mobile,in_store,1.61,1,756,221.65,0,0,0,0,0
TXN-00020055,85401,51.37,16,6,healthcare,mobile,online,22.08,0,1645,323.85,0,0,1,0,0
TXN-00020056,89134,156.53,5,5,cash_withdrawal,pos_terminal,online,60.48,2,440,191.57,0,0,1,1,1
TXN-00020057,28808,169.9,20,3,gaming,mobile,in_store,17.23,2,2798,314.67,0,0,0,0,0
TXN-00020058,68540,137.43,11,1,food_delivery,pos_terminal,online,3.88,2,291,175.65,0,0,0,0,0
TXN-00020059,58099,71.07,22,5,fashion,pos_terminal,online,7.8,3,2562,273.71,0,0,1,0,0
TXN-00020060,61916,193.61,20,6,food_delivery,mobile,atm,42.12,1,3605,169.09,0,0,1,0,0
TXN-00020061,38018,41.21,23,5,food_delivery,pos_terminal,online,3.01,1,1730,27.1,0,0,1,1,0
TXN-00020062,77619,193.38,3,6,utilities,mobile,in_store,8.7,3,2022,20.67,0,0,1,1,0
TXN-00020063,89287,199.58,22,4,groceries,mobile,in_store,8.71,1,1928,245.82,0,0,0,0,0
TXN-00020064,75339,543.17,13,3,fashion,pos_terminal,online,4.28,3,398,171.71,0,0,0,0,0
TXN-00020065,91283,251.5,19,3,groceries,mobile,online,8.46,3,3288,88.42,0,0,0,0,0
TXN-00020066,19947,43.57,9,4,food_delivery,mobile,online,2.09,1,1425,234.3,0,0,0,0,0
TXN-00020067,69134,298.94,16,0,electronics,desktop,in_store,16.83,2,1041,122.84,0,0,0,0,0
TXN-00020068,99950,599.78,14,4,cash_withdrawal,desktop,atm,17.81,5,3250,464.43,0,0,0,0,0
TXN-00020069,58210,119.16,6,0,utilities,mobile,in_store,4.06,3,456,193.18,0,0,0,0,0
TXN-00020070,94769,200.18,3,5,groceries,mobile,in_store,3.86,3,3255,435.44,0,0,1,1,0
TXN-00020071,41353,171.48,19,5,groceries,pos_terminal,in_store,33.55,2,2841,181.86,0,0,1,0,0
TXN-00020072,90692,208.8,13,5,travel,mobile,online,4.38,3,1531,349.78,0,0,1,0,0
TXN-00020073,94491,203.63,18,2,fashion,pos_terminal,in_store,18.58,9,685,219.63,0,0,0,0,0
TXN-00020074,66005,197.64,14,4,utilities,desktop,online,2.81,2,1919,192.57,0,0,0,0,0
TXN-00020075,73412,129.81,4,2,food_delivery,mobile,online,24.38,2,2449,191.44,0,0,0,1,0
TXN-00020076,57050,181.56,14,5,utilities,tablet,in_store,9.48,0,2595,222.75,1,0,1,0,0
TXN-00020077,38525,225.35,0,2,travel,mobile,online,20.7,2,2052,319.61,0,0,0,1,0
TXN-00020078,58264,242.91,4,1,utilities,desktop,online,4.31,2,3543,71.38,0,0,0,1,0
TXN-00020079,96618,272.55,13,0,fashion,pos_terminal,online,9.95,4,3099,83.12,0,0,0,0,0
TXN-00020080,11344,474.0,9,3,utilities,mobile,online,36.95,1,466,272.44,0,0,0,0,1
TXN-00020081,28457,326.93,18,0,groceries,pos_terminal,in_store,1.66,2,1206,145.28,0,0,0,0,0
TXN-00020082,54951,243.56,10,6,groceries,mobile,in_store,17.84,1,1605,331.67,0,0,1,0,0
TXN-00020083,40547,167.27,16,4,food_delivery,pos_terminal,online,31.71,3,1249,287.04,0,0,0,0,0
TXN-00020084,66138,774.65,15,4,utilities,mobile,online,0.86,2,2737,139.38,0,0,0,0,0
TXN-00020085,42449,41.95,1,6,electronics,mobile,online,10.49,1,1617,269.42,0,0,1,1,0
TXN-00020086,69282,270.25,22,5,groceries,pos_terminal,atm,36.16,3,2877,245.16,0,0,1,0,0
TXN-00020087,19569,369.24,9,1,groceries,mobile,online,3.85,3,280,121.72,0,0,0,0,0
TXN-00020088,39892,226.82,1,3,electronics,desktop,in_store,25.43,5,1681,249.21,0,0,0,1,0
TXN-00020089,72352,123.69,16,0,healthcare,mobile,online,12.19,0,2428,260.49,0,0,0,0,0
TXN-00020090,52414,296.25,22,3,electronics,mobile,in_store,2.29,1,3098,70.29,0,0,0,0,0
TXN-00020091,74230,90.66,20,4,groceries,mobile,in_store,2.48,5,601,528.45,0,0,0,0,0
TXN-00020092,67267,370.82,20,0,electronics,tablet,in_store,2.09,3,1367,235.73,0,0,0,0,0
TXN-00020093,39564,82.91,4,5,electronics,mobile,in_store,19.89,2,3441,152.12,0,0,1,1,0
TXN-00020094,48547,506.86,9,4,groceries,mobile,online,8.15,1,1119,249.39,0,0,0,0,0
TXN-00020095,96821,296.97,12,2,travel,desktop,in_store,25.37,3,1246,296.11,0,0,0,0,0
TXN-00020096,96591,234.77,13,4,groceries,pos_terminal,in_store,8.24,1,1117,118.62,0,0,0,0,0
TXN-00020097,13202,189.31,2,1,travel,pos_terminal,in_store,4.29,0,1203,331.34,0,0,0,1,0
TXN-00020098,73489,205.94,6,6,groceries,mobile,atm,32.21,3,3369,196.26,0,0,1,0,0
TXN-00020099,54187,99.81,4,4,utilities,desktop,in_store,7.55,4,624,313.71,0,1,0,1,0
TXN-00020100,10114,223.27,11,3,food_delivery,desktop,online,11.85,3,703,299.65,0,0,0,0,0
TXN-00020101,67069,156.56,5,2,travel,mobile,in_store,2.89,3,684,238.13,0,0,0,1,0
TXN-00020102,12095,145.88,19,3,food_delivery,mobile,in_store,2.33,2,1403,236.75,0,0,0,0,1
TXN-00020103,38692,742.53,12,4,fuel,mobile,online,14.23,2,2201,360.95,0,0,0,0,0
TXN-00020104,72126,159.02,0,3,groceries,mobile,online,0.18,6,113,125.95,1,0,0,1,0
TXN-00020105,83138,177.15,19,4,food_delivery,mobile,online,8.88,0,3427,234.26,0,0,0,0,0
TXN-00020106,47137,423.22,21,6,electronics,desktop,in_store,64.01,1,3280,279.75,1,0,1,0,1
TXN-00020107,82787,99.29,7,3,electronics,pos_terminal,online,36.11,2,976,64.61,0,0,0,0,1
TXN-00020108,85551,498.28,12,3,food_delivery,mobile,in_store,14.64,6,338,138.09,0,0,0,0,1
TXN-00020109,50278,172.45,5,6,utilities,tablet,atm,30.14,4,3507,61.6,0,0,1,1,0
TXN-00020110,25571,112.96,14,3,utilities,mobile,online,10.98,1,3574,294.8,0,0,0,0,0
TXN-00020111,69327,40.94,12,3,electronics,tablet,in_store,7.84,4,818,488.46,0,0,0,0,0
TXN-00020112,11244,457.6,11,1,fashion,mobile,in_store,5.65,3,2372,112.39,0,0,0,0,0
TXN-00020113,90388,138.83,4,4,groceries,tablet,in_store,16.31,4,2974,210.21,0,0,0,1,0
TXN-00020114,44927,168.87,5,6,fashion,mobile,in_store,3.49,2,1347,159.33,0,0,1,1,0
TXN-00020115,78401,171.04,3,4,utilities,pos_terminal,in_store,10.37,1,1260,191.01,0,0,0,1,0
TXN-00020116,76245,138.48,9,4,groceries,desktop,online,37.35,4,1712,174.81,0,0,0,0,0
TXN-00020117,52557,295.21,0,6,gaming,mobile,in_store,3.17,2,10,142.49,0,0,1,1,0
TXN-00020118,97454,388.07,12,0,groceries,mobile,in_store,8.27,1,2151,88.04,0,0,0,0,0
TXN-00020119,81667,770.98,8,2,utilities,mobile,in_store,4.39,1,3559,571.3,0,1,0,0,1
TXN-00020120,89527,526.0,10,0,electronics,desktop,online,3.04,4,1988,309.08,1,0,0,0,1
TXN-00020121,18451,230.98,18,6,groceries,mobile,in_store,3.56,3,2699,26.35,0,0,1,0,1
TXN-00020122,53566,373.22,14,3,fuel,pos_terminal,in_store,2.52,3,3472,290.52,0,0,0,0,0
TXN-00020123,95675,624.34,22,5,travel,mobile,in_store,2.03,5,1426,191.16,1,0,1,0,0
TXN-00020124,83152,412.21,0,4,food_delivery,mobile,in_store,33.91,6,591,194.01,0,0,0,1,1
TXN-00020125,50869,240.33,1,5,groceries,desktop,online,1.76,3,2385,10.99,0,0,1,1,0
TXN-00020126,16329,298.79,17,2,fuel,pos_terminal,atm,1.76,1,3034,267.24,0,0,0,0,0
TXN-00020127,35399,502.42,19,1,utilities,mobile,online,7.45,1,3291,151.45,1,0,0,0,0
TXN-00020128,61503,30.06,13,0,groceries,desktop,atm,1.09,2,389,298.78,0,0,0,0,0
TXN-00020129,67765,188.18,8,6,utilities,pos_terminal,online,27.56,1,633,147.79,0,0,1,0,1
TXN-00020130,93185,21.57,21,4,groceries,desktop,online,24.82,0,2444,133.52,0,0,0,0,0
TXN-00020131,18357,78.48,6,3,electronics,mobile,in_store,48.41,0,221,222.88,0,1,0,0,0
TXN-00020132,45674,12.53,11,0,utilities,mobile,in_store,3.42,2,2672,526.37,0,0,0,0,0
TXN-00020133,34487,176.29,23,4,electronics,mobile,in_store,16.75,3,1654,85.96,0,0,0,1,0
TXN-00020134,96408,588.66,0,3,travel,tablet,online,1.01,0,573,361.03,0,0,0,1,0
TXN-00020135,24949,462.87,19,6,food_delivery,mobile,in_store,6.19,1,3284,187.62,0,0,1,0,0
TXN-00020136,29861,112.96,19,6,fashion,mobile,in_store,29.65,1,190,424.83,0,0,1,0,0
TXN-00020137,36803,297.08,11,0,utilities,mobile,atm,25.6,2,3082,159.87,0,0,0,0,0
TXN-00020138,19506,94.37,22,3,electronics,mobile,online,17.21,0,1879,317.64,0,0,0,0,0
TXN-00020139,67911,231.83,4,4,groceries,desktop,in_store,18.67,1,771,122.54,0,0,0,1,0
TXN-00020140,57228,540.9,14,1,healthcare,mobile,atm,4.32,4,2063,720.69,0,0,0,0,0
TXN-00020141,60188,69.33,20,5,gaming,mobile,in_store,10.07,0,3514,121.4,0,0,1,0,0
TXN-00020142,91651,266.14,9,3,fashion,tablet,atm,21.94,3,3045,69.66,0,0,0,0,0
TXN-00020143,48979,364.56,6,6,food_delivery,desktop,online,27.7,3,893,219.47,0,0,1,0,0
TXN-00020144,38014,133.24,13,0,food_delivery,mobile,in_store,5.61,3,2970,139.82,0,0,0,0,0
TXN-00020145,43786,264.39,13,2,food_delivery,pos_terminal,online,17.93,1,2781,33.09,0,1,0,0,0
TXN-00020146,82013,109.49,20,5,groceries,mobile,in_store,1.98,2,3006,345.12,0,0,1,0,0
TXN-00020147,57557,241.12,8,2,fashion,pos_terminal,in_store,8.21,1,491,46.07,0,0,0,0,0
TXN-00020148,25227,241.13,2,3,gaming,pos_terminal,online,36.99,1,2882,225.49,0,0,0,1,0
TXN-00020149,72081,59.41,20,0,utilities,desktop,online,37.23,2,417,139.62,0,0,0,0,0
TXN-00020150,77100,48.87,1,2,fuel,mobile,online,2.84,4,2491,666.36,0,0,0,1,0
TXN-00020151,32493,40.79,4,0,groceries,pos_terminal,online,32.8,2,3168,208.34,0,0,0,1,0
